117.295870334, 39.0956058064
112.562424849, 37.8282856037
111.727557219, 36.7234735207
113.451799607, 38.0553048133
112.091675213, 37.4612079746
112.725794214, 35.9758281440
112.323770176, 36.6779101876
112.496316142, 37.9432433711
113.254387088, 36.3744062732
110.710805442, 36.4326363005
112.741767809, 35.4228972530
112.405009985, 37.3220970379
112.577051440, 37.8598587283
113.033835848, 35.9728522853
112.432165509, 35.4865919350
112.890853159, 36.1273111030
111.132268857, 37.4421362989
